stop_id,stop_code,stop_name,stop_lat,stop_lon,route_id
5225,55173,Eastbound Churchill St @ 72 St,49.082336,-123.023236,[6822]
5226,55174,Eastbound Churchill St @ King St,49.082295,-123.015,[6822]
5227,55175,Eastbound Hwy 10 @ 80 St,49.089918,-123.000935,[6822]
5228,55176,Eastbound Hwy 10 @ 88 St,49.089875,-122.978789,[6822]
5229,55177,Northbound Scott Rd @ 70 Ave,49.131043,-122.890178,"[11692, 6699, 6713, 6822]"
5230,55178,Scottsdale Exchange @ Bay 7,49.137551,-122.888021,[6703]
5231,55179,Westbound Hwy 10 @ Hornby Dr,49.089711,-122.963742,[6822]
5232,55180,Westbound Hwy 10 @ 88 St,49.09,-122.979772,[6822]
5235,55183,Westbound Churchill St @ King St,49.082399,-123.015395,[6822]
5236,55184,Westbound Churchill St @ 72 St,49.082433,-123.023483,[6822]
5237,55185,Westbound Hwy 10 @ 72 St,49.09013,-123.024942,[6822]
5238,55186,Westbound Hwy 10 @ Anderson Place,49.090187,-123.037454,[6822]
5239,55187,Westbound Hwy 10 @ 66 St,49.090201,-123.040996,[6822]
5240,55188,Westbound Hwy 10 @ 64 St,49.09024,-123.046791,[6822]
5241,55189,Westbound Hwy 10 @ 62 St,49.090252,-123.051586,[6822]
5242,55190,Westbound Ladner Trunk Rd @ Hwy 17A,49.090279,-123.058574,"[6741, 6748, 6822]"
5243,55191,Southbound Harvest Dr @ Ladner Trunk Rd,49.08931,-123.063128,"[11696, 6741, 6745, 6748, 6822, 6823, 6825]"
5244,55192,Scottsdale Exchange @ Bay 9,49.137335,-122.888569,"[11692, 6718]"
5245,55193,Northbound Scott Rd @ 7300 Block,49.137495,-122.890164,[6703]
5246,55194,Northbound Scott Rd @ 75A Ave,49.140469,-122.890173,[6703]
5247,55195,Northbound Scott Rd @ 76A Ave,49.142807,-122.890161,[6703]
5248,55196,Northbound Scott Rd @ 80 Ave,49.148951,-122.890181,"[6698, 6703]"
5249,55197,Northbound Scott Rd @ 82 Ave,49.152557,-122.890187,[6703]
5250,55198,Northbound Scott Rd @ 84 Ave,49.156256,-122.890181,"[46604, 6703, 6710]"
5252,55200,Scott Road Station @ Scott Rd,49.204467,-122.874595,[6703]
5254,55202,Southbound Scott Rd @ 93A Ave,49.172243,-122.890403,[6703]
5255,55203,Southbound Scott Rd @ 92 Ave,49.170175,-122.890437,"[6703, 6710]"
5256,55204,Southbound Scott Rd @ 84 Ave,49.155682,-122.890557,"[46604, 6698, 6703]"
5257,55205,Southbound Scott Rd @ 82 Ave,49.151959,-122.890541,[6703]
5258,55206,Southbound Scott Rd @ 80 Ave,49.148954,-122.890537,"[46604, 6698, 6703]"
5259,55207,Southbound Scott Rd @ 7800 Block,49.145523,-122.890537,[6703]
5260,55208,Southbound Scott Rd @ 76A Ave,49.142456,-122.890539,[6703]
5261,55209,Southbound Scott Rd @ 75A Ave,49.139911,-122.890538,"[46604, 6703]"
5262,55210,Surrey Central Station @ Bay 2,49.188849,-122.848551,"[6737, 6739, 6834]"
5265,58635,Eastbound 104 Ave @ King George Blvd,49.191515,-122.844162,[6704]
5266,55214,Eastbound 104 Ave @ Whalley Blvd,49.191475,-122.84108,"[37808, 6704, 6737]"
5267,55215,Eastbound 104 Ave @ 139 St,49.191424,-122.837192,[6704]
5268,55216,Eastbound 104 Ave @ 140 St,49.191383,-122.833623,"[37808, 6704, 6737]"
5269,55217,Eastbound 104 Ave @ 142 St,49.191416,-122.828132,[6704]
5270,55218,Eastbound 104 Ave @ 144 St,49.191438,-122.822383,"[37808, 6704, 6737]"
5271,55219,Eastbound 104 Ave @ 146 St,49.191389,-122.816828,[6704]
5272,55220,Eastbound 104 Ave @ 148 St,49.191406,-122.81188,"[37808, 6704, 6737]"
5273,55221,Eastbound 104 Ave @ 149 St,49.191403,-122.808821,[6704]
5274,55222,Eastbound 104 Ave @ 150 St,49.191359,-122.805799,"[6704, 6712, 6737, 6819]"
5275,55223,Northbound 150 St @ 105 Ave,49.19248,-122.806246,"[6709, 6712, 7321]"
5277,55225,Southbound 152 St @ 102A Ave,49.188425,-122.801082,"[6704, 7321]"
5278,55226,Southbound 152 St @ 101 Ave,49.185638,-122.80104,"[6704, 7321]"
5279,55227,Southbound 152 St @ 100 Ave,49.183554,-122.80111,"[6704, 7321]"
5280,55228,Southbound 152 St @ 98 Ave,49.180098,-122.801109,"[6704, 7321]"
5281,55229,Southbound 152 St @ 96 Ave,49.17642,-122.801175,"[6704, 7321]"
5282,55230,Southbound 152 St @ 94 Ave,49.17319,-122.801289,"[6704, 7321]"
5283,55231,Southbound 152 St @ 93 Ave,49.171587,-122.80135,"[6704, 7321]"
5284,55232,Southbound 152 St @ 91A Ave,49.168827,-122.801443,"[6704, 7321]"
5285,55233,Eastbound Fraser Hwy @ 152 St,49.165595,-122.800462,"[23384, 6704, 6721, 6738]"
5287,55235,Westbound Fraser Hwy @ 156 St,49.162452,-122.791705,"[23384, 6704, 6721, 6738]"
5288,55236,Eastbound Fraser Hwy @ 156 St,49.1613,-122.789383,"[23384, 6704, 6721, 6738]"
5292,55240,Eastbound Fraser Hwy @ 158 St,49.159462,-122.784641,"[6704, 6721, 6738]"
5293,55241,Eastbound Fraser Hwy @ Venture Way,49.15832,-122.781689,"[6704, 6721, 6738]"
5295,55243,Eastbound Fraser Hwy @ 160 St,49.156721,-122.777564,"[23384, 6704, 6721, 6738]"
5296,59620,Eastbound Fraser Hwy @ 84 Ave,49.15533,-122.773989,"[6704, 6721, 6738]"
5297,55245,Eastbound Fraser Hwy @ 164 St,49.152531,-122.766881,"[23384, 6704, 6721, 6738]"
5298,55246,Eastbound Fraser Hwy @ 166 St,49.150456,-122.76161,"[6704, 6721, 6738]"
5305,55253,Westbound 60 Ave @ 176 St,49.111563,-122.735856,"[29039, 6704]"
5306,55254,Southbound 176 St @ 60 Ave,49.110491,-122.735078,[6704]
5310,55258,Southbound 177B St @ 56A Ave,49.105445,-122.730386,"[29038, 8286]"
5311,55259,Eastbound Hwy 10 @ 177B St,49.104048,-122.729694,"[29038, 8286]"
5312,55260,Eastbound Hwy 10 @ 180 St,49.104022,-122.722935,[29038]
5313,55261,Eastbound Hwy 10 @ 182 St,49.104054,-122.717863,[29038]
5314,55262,Eastbound Hwy 10 @ 184 St,49.104031,-122.712195,[29038]
5315,55263,Eastbound Hwy 10 @ 18600 Block,49.10405,-122.706512,[29038]
5316,55264,Eastbound Hwy 10 @ 188 St,49.104051,-122.701101,[29038]
5317,55265,Eastbound 56 Ave @ Production Blvd,49.10436,-122.682581,[29038]
5318,55266,Eastbound 56 Ave @ Production Way,49.104307,-122.67564,[29038]
5319,55267,Eastbound 56 Ave @ 198 St,49.104294,-122.672811,[29038]
5320,55268,Northbound 177B St @ 57 Ave,49.106384,-122.730181,[29038]
5321,55269,Northbound 177B St @ 58 Ave,49.108222,-122.730183,[6704]
5322,55270,Northbound 177B St @ 59A Ave,49.110864,-122.730197,[6704]
5323,55271,Eastbound 60 Ave @ 180 St,49.111364,-122.723195,"[6704, 8286]"
5324,55272,Eastbound 60 Ave @ 182 St,49.11136,-122.717882,"[6704, 8286]"
5325,55273,Eastbound 60 Ave @ 184 St,49.11135,-122.711742,[6704]
5326,55274,Eastbound 60 Ave @ 185B St,49.111322,-122.707867,[6704]
5327,55275,Eastbound 60 Ave @ 188 St,49.111262,-122.701146,[6704]
5328,55276,Eastbound 60 Ave @ 189A St,49.111258,-122.69704,[6704]
5332,61501,Eastbound 64 Ave @ Fraser Hwy,49.119185,-122.69063,"[11692, 6721]"
5334,55282,Eastbound 64 Ave @ 196 St,49.118993,-122.679504,"[11692, 6721, 8286]"
5335,55283,Southbound 197 St @ 64 Ave,49.11866,-122.677124,"[18705, 6816, 8286]"
5336,55284,Westbound Willowbrook Dr @ 197 St,49.116898,-122.677645,"[6737, 6816, 8286]"
5337,55285,Southbound Willowbrook Dr @ 19600 Block,49.115186,-122.678809,[6737]
5338,55286,Eastbound Fraser Hwy @ Langley Bypass,49.111322,-122.674404,"[6704, 6737, 6738]"
5339,55287,Eastbound Fraser Hwy @ Production Way,49.10983,-122.671076,"[6704, 6737, 6738]"
5340,55288,Southbound 200 St @ Fraser Hwy,49.10853,-122.66888,[6704]
5341,55289,Eastbound 56 Ave @ 200 St,49.104254,-122.668141,"[18705, 29038, 6704]"
5342,55290,Eastbound 56 Ave @ 201A St,49.104222,-122.66365,"[18705, 29038, 34045, 6704]"
5345,55292,Eastbound 53 Ave @ 203 St,49.098401,-122.658986,[6816]
5346,55293,Eastbound 53 Ave @ 204 St,49.098415,-122.656018,"[34044, 6816]"
5347,55294,Eastbound 51B Ave @ 206 St,49.096724,-122.651206,[34044]
5348,55295,Eastbound 51B Ave @ 207 St,49.09639,-122.648928,[34044]
5349,55296,Northbound 208 St @ 51B Ave,49.096885,-122.646466,[34044]
5350,55297,Westbound 56 Ave @ Langley Bypass,49.104714,-122.644327,"[23384, 6816]"
5351,55298,Westbound 56 Ave @ Logan Ave,49.104794,-122.649639,[23384]
5352,55299,Langley Centre @ Bay 1,49.105658,-122.654233,"[23384, 31820, 6814]"
5353,55300,Eastbound 56 Ave @ 206 St,49.104666,-122.650469,[23384]
5354,55301,Eastbound 56 Ave @ 208 St,49.104594,-122.646118,"[23384, 6816]"
5355,61548,Southbound 208 St @ 52A Ave,49.098117,-122.646665,[34044]
5356,55303,Westbound 51B Ave @ 207 St,49.096646,-122.64993,[34044]
5357,55304,Westbound 51B Ave @ 206 St,49.097286,-122.651647,[34044]
5358,55305,Westbound 53 Ave @ 53A Ave,49.098569,-122.654792,"[34044, 6816]"
5359,55306,Westbound 53 Ave @ 204 St,49.098541,-122.658183,"[29040, 6816]"
5360,55307,Northbound 203 St @ 53 Ave,49.099272,-122.659695,"[6815, 6816]"
5361,55308,Northbound 203 St @ 54 Ave,49.10085,-122.659636,"[6815, 6816]"
5362,55309,Northbound 203 St @ Michaud Cres,49.103104,-122.659591,"[6815, 6816]"
5365,55312,Westbound 56 Ave @ 200 St,49.104445,-122.669281,[29038]
5366,55313,Westbound 56 Ave @ 198 St,49.104437,-122.673709,[29038]
5367,55314,Westbound 56 Ave @ Production Way,49.104454,-122.677117,[29038]
5369,55316,Westbound Hwy 10 @ 192 St,49.104575,-122.692342,[29038]
5370,55317,Westbound Hwy 10 @ 188 St,49.10424,-122.702163,[29038]
5371,55318,Westbound Hwy 10 @ 18600 Block,49.104208,-122.707055,[29038]
5372,55319,Westbound Hwy 10 @ 184 St,49.10421,-122.71326,[29038]
5373,55320,Westbound Hwy 10 @ 182 St,49.104206,-122.718783,[29038]
5374,55321,Westbound Hwy 10 @ 180 St,49.104231,-122.72436,"[29038, 8286]"
5375,55322,Westbound Hwy 10 @ 17800 Block,49.104239,-122.728124,"[29038, 8286]"
5376,55323,Northbound 200 St @ 56 Ave,49.105065,-122.668657,[6704]
5377,55324,Westbound Fraser Hwy @ Production Way,49.11001,-122.670995,"[6704, 6737, 6738]"
5378,55325,Westbound Fraser Hwy @ Langley Bypass,49.111568,-122.674447,"[6704, 6737, 6738]"
5379,55326,Northbound Willowbrook Dr @ 19600 Block,49.11512,-122.678529,[6737]
5380,55327,Northbound 197 St @ Willowbrook Dr,49.117257,-122.67695,[6816]
5381,55328,Westbound 64 Ave @ 197 St,49.119129,-122.677839,"[11692, 6721, 8286]"
5382,55329,Westbound 64 Ave @ 194 St,49.119214,-122.686002,"[11692, 6721]"
5385,55332,Westbound 60 Ave @ 192 St,49.11139,-122.692137,[6704]
5386,55333,Westbound 60 Ave @ 190 St,49.111379,-122.696866,[6704]
5387,55334,Westbound 60 Ave @ 188 St,49.111403,-122.702445,[6704]
5388,55335,Westbound 60 Ave @ 186 St,49.111443,-122.707549,[6704]
5389,55336,Westbound 60 Ave @ 184 St,49.11149,-122.713126,"[6704, 8286]"
5390,55337,Westbound 60 Ave @ 182 St,49.111478,-122.718612,"[6704, 8286]"
5391,55338,Westbound 60 Ave @ 180 St,49.111512,-122.724292,"[29039, 6704, 8286]"
5392,55339,Southbound 177B St @ 59A Ave,49.110711,-122.730407,[6704]
5393,55340,Southbound 177B St @ 58A Ave,49.10843,-122.730399,[6704]
5395,55342,Northbound 177B St @ Hwy 10,49.104688,-122.73018,"[29038, 8286]"
5404,55351,Westbound Fraser Hwy @ 168 St,49.148563,-122.757285,"[23384, 6704, 6721, 6738]"
5405,55352,Westbound Fraser Hwy @ 166 St,49.151322,-122.763113,"[6704, 6721, 6738]"
5407,59705,Westbound Fraser Hwy @ 84 Ave,49.155963,-122.775055,"[6704, 6721, 6738]"
5408,55355,Westbound Fraser Hwy @ 160 St,49.158027,-122.78029,"[23384, 6704, 6721, 6738]"
5409,55356,Westbound Fraser Hwy @ 158 St,49.160072,-122.785641,"[6704, 6721, 6738]"
5410,55357,Northbound 152 St @ Fraser Hwy,49.16676,-122.801247,"[6704, 7321]"
5411,55358,Northbound 152 St @ 91 Ave,49.168579,-122.801188,"[6704, 7321]"
5412,55359,Northbound 152 St @ 92 Ave,49.170427,-122.801131,"[6704, 7321]"
5413,55360,Northbound 152 St @ 94 Ave,49.173796,-122.801005,"[6704, 7321]"
5414,55361,Northbound 152 St @ 96 Ave,49.177204,-122.800892,"[6704, 7321]"
5415,55362,Northbound 152 St @ 98 Ave,49.180299,-122.800852,"[6704, 7321]"
5416,55363,Northbound 152 St @ 100 Ave,49.18464,-122.800733,"[6704, 7321]"
5417,55364,Northbound 152 St @ 101 Ave,49.186973,-122.800723,"[6704, 7321]"
5418,55365,Northbound 152 St @ 102A Ave,49.189006,-122.800757,"[6704, 7321]"
5419,55366,Westbound 104 Ave @ 150 St,49.191561,-122.80711,[6704]
5420,55367,Westbound 104 Ave @ 148 St,49.191583,-122.813065,"[37808, 6704, 6737]"
5421,55368,Westbound 104 Ave @ 146 St,49.191599,-122.818464,[6704]
5422,55369,Westbound 104 Ave @ 144 St,49.191605,-122.824345,"[37808, 6704, 6737]"
5423,55370,Westbound 104 Ave @ 142 St,49.191587,-122.828988,[6704]
5424,55371,Westbound 104 Ave @ 140 St,49.191566,-122.834607,"[37808, 6704, 6737]"
5425,55372,Westbound 104 Ave @ 138A St,49.191611,-122.838233,[6704]
5426,55373,Westbound 104 Ave @ Whalley Blvd,49.191674,-122.842718,"[37808, 6704, 6737]"
5428,55375,Northbound King George Blvd @ 1100 Block,49.023353,-122.765764,"[6705, 7321]"
5429,55376,Northbound King George Blvd @ 164 St,49.025302,-122.768278,"[6705, 7321]"
5430,55377,Northbound King George Blvd @ 14 Ave,49.028336,-122.772009,"[6705, 7321]"
5431,55378,Westbound 16 Ave @ King George Blvd,49.031134,-122.776584,"[31819, 6705, 6717, 7321]"
5432,55379,Westbound 16 Ave @ 160 St,49.03115,-122.779695,"[6705, 7321]"
5434,55381,Westbound 16 Ave @ 156 St,49.031166,-122.790627,"[6705, 7321]"
5435,55382,Westbound 16 Ave @ 154 St,49.031168,-122.79637,"[31816, 31819, 6705, 7321]"
5436,55383,White Rock Centre @ Bay 8,49.032785,-122.801052,[6720]
5437,55384,Northbound 152 St @ 18 Ave,49.035149,-122.801054,"[18705, 6705, 6714, 6715, 6720, 6754, 7321]"
5438,55385,Northbound 152 St @ 19 Ave,49.036828,-122.801046,"[18705, 6705, 6714, 6715, 6754, 7321]"
5439,55386,Northbound 152 St @ 20 Ave,49.038752,-122.801057,"[18705, 6705, 6714, 6715, 6720, 6754, 7321]"
5440,55387,Northbound 152 St @ 22 Ave,49.041836,-122.801076,"[18705, 6705, 6714, 6715, 6754, 7321]"
5441,55388,Northbound 152 St @ 24 Ave,49.046065,-122.801068,"[6705, 6714, 6715, 6720, 6754, 7321]"
5442,55389,Northbound 152 St @ 26 Ave,49.049294,-122.801075,"[6705, 6714, 6715, 6754, 7321]"
5444,55391,Northbound King George Blvd @ 152 St,49.052918,-122.80241,"[6705, 6715, 6754]"
5445,55392,Northbound 152 St @ 28 Ave,49.053234,-122.801099,"[31819, 6714, 7321]"
5446,55393,Northbound King George Blvd @ 32 Ave Diversion,49.059548,-122.810627,"[6705, 6715, 6717, 6720, 6754]"
5447,55394,Northbound King George Blvd @ 34 Ave,49.065177,-122.81765,"[6705, 6715, 6717, 6754]"
5448,55395,Northbound King George Blvd @ Crescent Rd,49.067997,-122.82107,"[6705, 6715, 6716, 6717, 6754]"
5449,55396,Northbound King George Blvd @ 40 Ave,49.078573,-122.82134,[6705]
5452,55399,Northbound King George Blvd @ Hwy 10,49.105588,-122.832314,"[6705, 6720]"
5454,55401,Northbound King George Blvd @ 60 Ave,49.112374,-122.840708,"[6705, 6720]"
5455,55402,Northbound King George Blvd @ 62 Ave,49.115864,-122.844504,[6705]
5456,55403,Northbound King George Blvd @ 64 Ave,49.119635,-122.84533,"[6705, 6719, 6720]"
5458,55405,Eastbound 68 Ave @ King George Blvd,49.126139,-122.844106,"[6705, 6707, 6720]"
5459,55406,Northbound 138 St @ Hyland Rd,49.12659,-122.841079,"[6705, 6707]"
5460,55407,Northbound 138 St @ 68 Ave,49.127726,-122.83952,"[6705, 6707]"
5461,55408,Northbound 138 St @ 70 Ave,49.130265,-122.838491,"[6705, 6707]"
5462,55409,Northbound 138 St @ 7100 Block,49.132071,-122.838498,"[6705, 6707]"
5463,55410,Westbound 72 Ave @ 138 St,49.133676,-122.839219,"[29038, 29039, 6705, 6706, 6707, 6708, 6712, 6720, 8290]"
5464,55411,Newton Exchange @ Bay 3,49.133297,-122.842298,[37808]
5465,55412,Northbound King George Blvd @ 72 Ave,49.134337,-122.845418,"[6705, 6720]"
5466,55413,Northbound King George Blvd @ 74 Ave,49.139042,-122.845387,[6705]
5467,55414,Northbound King George Blvd @ 76 Ave,49.14148,-122.845465,"[37808, 6705, 6720]"
5468,55415,Northbound King George Blvd @ 78 Ave,49.143803,-122.84549,[6705]
5469,55416,Northbound King George Blvd @ 80 Ave,49.147573,-122.845487,"[37808, 6705, 6720]"
5470,55417,Northbound King George Blvd @ 81 Ave,49.150349,-122.845516,[6705]
5471,55418,Northbound King George Blvd @ 8200 Block,49.153462,-122.845541,[6705]
5472,55419,Northbound King George Blvd @ 84 Ave,49.156418,-122.845572,"[6705, 6720]"
5473,55420,Northbound King George Blvd @ 8600 Block,49.159697,-122.845586,[6705]
5474,55421,Northbound King George Blvd @ 88 Ave,49.163422,-122.845609,"[37808, 6705, 6720]"
5475,55422,Northbound King George Blvd @ 91 Ave,49.167154,-122.845634,[6705]
5476,55423,Northbound King George Blvd @ 92 Ave,49.170934,-122.845659,"[6705, 6720]"
5477,55424,Northbound King George Blvd @ 9300 Block,49.172706,-122.845677,[6705]
5494,55441,Surrey Central Station @ Bay 10,49.189004,-122.847969,[23384]
5496,55443,Southbound King George Blvd @ 92 Ave,49.168824,-122.846016,"[6705, 6720]"
5497,55444,Southbound King George Blvd @ 8900 Block,49.165841,-122.845994,[6705]
5498,55445,Southbound King George Blvd @ 88 Ave,49.161766,-122.84599,"[37808, 6705, 6720]"
5499,55446,Southbound King George Blvd @ 8600 Block,49.15941,-122.845947,[6705]
5500,55447,Southbound King George Blvd @ 84 Ave,49.154889,-122.845938,"[6705, 6720]"
5501,55448,Southbound King George Blvd @ 8200 Block,49.153166,-122.845909,[6705]
5502,55449,Southbound King George Blvd @ 8100 Block,49.151185,-122.845895,[6705]
5503,55450,Southbound King George Blvd @ 80 Ave,49.147239,-122.845901,"[37808, 6705, 6720]"
5504,55451,Southbound King George Blvd @ 77 Ave,49.14321,-122.845847,[6705]
5505,55452,Southbound King George Blvd @ 76 Ave,49.140079,-122.845817,"[37808, 6705, 6720]"
5506,55453,Southbound King George Blvd @ 73A Ave,49.136796,-122.845797,[6705]
5507,55454,Eastbound 72 Ave @ King George Blvd,49.133436,-122.844422,"[6703, 6705, 6719, 6720, 6821]"
5509,55456,Newton Exchange @ Bay 5,49.133426,-122.842328,"[37808, 46604, 6698, 6703, 6705, 6719]"
5510,55457,Southbound 138 St @ 72 Ave,49.133131,-122.838766,"[6705, 6707, 6720]"
5511,55458,Southbound 138 St @ 7100 Block,49.131503,-122.838774,"[6705, 6707]"
5512,55459,Southbound 138 St @ 70 Ave,49.129624,-122.838773,"[6705, 6707]"
5513,55460,Southbound 138 St @ 6800 Block,49.126964,-122.840933,"[6705, 6707]"
5514,55461,Southbound King George Blvd @ 68 Ave,49.125328,-122.845723,"[6705, 6719, 6720]"
5515,55462,Southbound King George Blvd @ 6500 Block,49.122747,-122.845702,"[6705, 6719]"
5516,55463,Southbound King George Blvd @ 64 Ave,49.117854,-122.845637,"[6705, 6720]"
5517,55464,Southbound King George Blvd @ 62 Ave,49.114684,-122.843928,[6705]
5518,55465,Southbound King George Blvd @ 60 Ave,49.111472,-122.840031,"[6705, 6720]"
5519,55466,Southbound King George Blvd @ 58 Ave,49.107904,-122.83566,[6705]
5520,55467,Southbound King George Blvd @ Hwy 10,49.105362,-122.832684,"[6705, 6720]"
5521,55468,Southbound King George Blvd @ 4900 Block,49.092767,-122.817875,[6705]
5522,55469,Southbound King George Blvd @ 44 Ave,49.081482,-122.820801,[6705]
5523,55470,Southbound King George Blvd @ 40 Ave,49.078422,-122.821752,[6705]
5524,55471,Southbound King George Blvd @ Crescent Rd,49.0669,-122.820133,"[6705, 6715, 6717, 6754]"
5525,55472,Southbound King George Blvd @ 34 Ave,49.064327,-122.816986,"[6705, 6715, 6717, 6754]"
5526,55473,Eastbound 32 Ave Diversion @ King George Blvd,49.059454,-122.808468,[6717]
5528,55474,Southbound King George Blvd @ 32 Ave Diversion,49.058138,-122.809349,"[31819, 6705, 6715, 6754]"
5529,55475,Southbound King George Blvd @ 2900 Block,49.055845,-122.806399,"[31819, 6705, 6715, 6754]"
5530,55476,Southbound King George Blvd @ 28 Ave,49.05333,-122.803395,"[31819, 6705, 6715, 6754]"
5531,55477,Southbound 152 St @ 29A Ave,49.055838,-122.801331,"[6714, 6720, 7321]"
5532,55478,Southbound 152 St @ 28 Ave,49.052656,-122.801373,"[6714, 7321]"
5533,55479,Southbound 152 St @ King George Blvd,49.051291,-122.801422,"[6705, 6714, 6715, 6754, 7321]"
5534,55480,Southbound 152 St @ 26 Ave,49.048714,-122.80135,"[6705, 6714, 6715, 6754, 7321]"
5535,55481,Southbound 152 St @ 24 Ave,49.045126,-122.801341,"[18705, 6705, 6714, 6715, 6720, 6754, 7321]"
5536,55482,Southbound 152 St @ 22 Ave,49.041716,-122.801327,"[18705, 6705, 6714, 6715, 6754, 7321]"
5537,55483,Southbound 152 St @ 20 Ave,49.038079,-122.801352,"[18705, 6705, 6714, 6715, 6720, 6754, 7321]"
5538,55484,Southbound 152 St @ 19 Ave,49.036259,-122.801323,"[18705, 6705, 6714, 6715, 6754, 7321]"
5539,55485,Southbound Martin Dr @ E Southmere Cres,49.034509,-122.803621,"[18705, 31817, 31818, 6714, 6720]"
5540,55486,Southbound Martin Dr @ W Southmere Cres,49.032454,-122.805337,"[18705, 6714, 6720]"
5541,55487,Southbound 152 St @ 18 Ave,49.034373,-122.801329,"[18705, 6705, 6714, 6715, 6754, 7321]"
5542,55488,White Rock Centre @ Bay 11,49.032567,-122.801322,"[18705, 31817, 31818, 6705, 6714, 6715, 6716, 6717, 6754, 7321]"
5543,55489,White Rock Centre @ Bay 4,49.031023,-122.800556,"[31816, 31819, 6705, 7321]"
5544,55490,Eastbound North Bluff Rd @ Best St,49.030997,-122.794581,"[31816, 31819, 6705, 7321]"
5545,55491,Eastbound North Bluff Rd @ Finlay St,49.030991,-122.789215,"[6705, 7321]"
5547,55493,Eastbound 16 Ave @ 160 St,49.030973,-122.778677,"[31819, 6705, 6717, 7321]"
5548,55494,Southbound King George Blvd @ 16 Ave,49.030589,-122.775101,"[6705, 7321]"
5549,55495,Southbound King George Blvd @ 14 Ave,49.02694,-122.770677,"[6705, 7321]"
5550,55496,Southbound King George Blvd @ 164 St,49.024323,-122.767335,"[6705, 7321]"
5551,55497,Northbound King George Blvd @ 8th Ave,49.017402,-122.762198,"[6705, 7321]"
5553,55499,Scottsdale Exchange @ Bay 5,49.137771,-122.887603,[6698]
5554,55500,Eastbound 72 Ave @ 122 St,49.133911,-122.884144,"[6698, 6703, 6821]"
5555,55501,Eastbound 72 Ave @ 124 St,49.133843,-122.878625,"[46604, 6698, 6703, 6821]"
5556,55502,Eastbound 72 Ave @ 126 St,49.133793,-122.872472,"[6703, 6821]"
5557,55503,Southbound 128 St @ 72 Ave,49.133392,-122.867978,"[6719, 6821]"
5558,58658,Southbound 128 St @ 69A Ave,49.129199,-122.867948,"[6719, 6821]"
5559,55505,Southbound 128 St @ 68 Ave,49.126271,-122.86793,"[6719, 6821]"
5560,55506,Southbound 128 St @ 66 Ave,49.122364,-122.867929,"[6719, 6821]"
